rt_seq_hash	family	n_genomes	n_species	n_genera	n_source_databases	n_physical_loci	unit	denominator
37096b3e06b128293fb8d434a8c888af27b6acb52be5d4d01206d28c5e02142e	RVT-UG8	22	10	6	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
377336b5293d7a4a6092df90c7a9254f32cd6824c6710616e4ca1b16cc0c04dc	RVT-GII	22	8	4	4	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2e5f824637b86e869f8f77dc8311ba11354cebd94cfdab32c44f53b8a61ed3a2	RVT-GII	22	3	2	4	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
385f2098ad47f5f9b91fe8b3302bbe4c5b35fd8cf122688a107e46d0eb8edfa8	RVT-GII	22	5	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3e3cdf3a12996d0349a37670aaea34fe21ba5addfb38a4ce4469bdff7741869b	RVT-DGRs	22	5	3	4	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
efedcea5c8242b0fa73da73af67f8c6407230fa725f700035866d8b4a7a5bd03	RVT-CRISPR	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c50d4403506c41f4f90c3771554a0fa3f39ec1dae0e847567dab5d6cc37526f2	RVT-GII	22	3	1	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c512f008d0a16bc7c3c548c3b1765e15540ade7dfdf8c80ce47a364cca888a0c	RVT-DGRs	22	27	19	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3d53d5ab80f8202c059687c86e73f011693bc4d5d4f07351dfc811d6d75b1118	RVT-GII	22	16	7	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d4ee9246de9a36b0de9af9d96f863ffb1091a447f1d60cf6f519efdbf8769dad	Retron	22	2	2	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d4d3ff302ad3165f935b2445ebbd2345c4b1561b6b5290ddcbdaa058aa5e4cd3	Retron	22	4	3	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3c9f95fda15e181e25af0fbb7cc842a8b66fb369a5ae6636027413e61cd3f021	RVT-DGRs	22	12	8	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c66d88a298bb70c4933ad24d151fa7e08b0481c42333cabc05ec703ea1a29f2f	RVT-UG17	22	4	2	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d49f4db8968f0a75aa883f6faa5225164bc35aeec6142f368389f9c9e011cb91	RVT-GII	22	2	2	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3c04093a206a4249b1342c7011575e45f81ab2d596fb29dc306c026460fb6dfe	RVT-GII	22	4	4	3	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0f9136f14c62ebc7a8fc431ca9833e84cd0b01eb35ef6811d8d91cb7ffcbcb30	RVT-GII	22	1	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c6fde40253d5aeee5849c165b3231609dfab86ef560362595203fc7f6a35d154	Retron	22	1	1	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c70407f1897b9ded2f404c41854ceb14e56857925342cb59229bfbc79fac863f	RVT-GII	22	4	4	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3ac3b18eecea47081a9666b8e622fe508e6d4621e16967e0b0ed6dd372443e3f	Retron	22	2	2	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d4491b29652c76baef5d4895df3afc1c5bb06daaf08c8d09751b02c3d2a44452	RVT-GII	22	1	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
3a9be1e8dd914110c3ca3b52fd7bada9ed920bce18dc418f832af429cef2f45c	RVT-GII	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
2dccc64899bf2def4a2092fd80f4e93cc1d3d3676ea1327e18684c5db97d04ca	RVT-GII	22	2	2	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
399657acc90aeb5595ca269f99ca2098ff1f581823d5ea365faa9a375af41ae0	RVT-UG3	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
396fba11cf1fcec74f4f141947facd2831143ff62ecd91d5e8d8df15e0b1586a	RVT-GII	22	4	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
395fa750daab97f6200cb518c16f92f814cd0685f570b504bd62eb2ddd90dceb	Retron	22	4	4	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f1e12f38e876abec843f516d24681d24e5cb2b2e702ba6279e9af5e6c3c6fa07	RVT-GII	22	3	3	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
38b8c09a935d789ca96315f09bb2e35fa74bed3de45de83849b79907ff33018a	RVT-UG8	22	6	3	3	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
d3e8b5e778fb37ac2b4722903cb4c21896f5386f3c737e13214db1b1d9e9cb09	Retron	22	4	4	4	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
c9b68bb8056d42098c76be80c6e5213ad0e0fc3eba1365cb2b9c3c18fb6585bf	other	22	4	2	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b473c163901e8cf9d4128f7b1f259517cf271ee73e33feb7e5ca5fc9ead1eb80	RVT-DGRs	22	21	18	3	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4b20e35d3c671378693688d2c096ef2aae55c9e1d7aa2642f6290d75e04f4cf2	RVT-GII	22	12	2	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ebd39e241144935e193305f488f9500ddb28256a262f209bc490fd1e9ccac149	RVT-GII	22	2	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
06e5f50e6f74b50f75d3cec0229b7294e94020ecd60128406e2d68abda646159	RVT-UG4	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a6227052bd89a150a25b003ac658860bfdbf804566c7905ce7ec39a2e8915971	RVT-GII	22	7	5	4	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9df71516d4f48817518b456550831ce9ae1c882e2f8dda183912524c64395d57	other	22	3	1	3	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
df31ba5a90ae44516997344826f1ae130bf519503af8138de921ecbc1dac9bbb	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
22c40f4952f0d8c1c0d7b3f60f3d3d8609ab7adbf7f9051c48f1885fe55a69ba	RVT-UG3	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
59b66cceedc28fc12644bf1f827084f51cdee39df589b8866ebad6e03cf7fd64	RVT-GII	22	2	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1440cd5eed917fc1ad6a178ee87e808f2cdd431764b25689d61d031202db06fe	RVT-DGRs	22	5	2	3	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f994c8fe342ea9753925aa41bd05eecf6e7c124d6530f35e8c5f589ad1cd5179	RVT-GII	22	4	3	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4df366e643fcf56f8f94a5fe3def5b8bbee07e48382099121ab161ead3b7d0a8	RVT-GII	22	3	2	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
590db1feffa3b3db8f8514204c883109f97db45b26293d6fb5f14b2c28e70fc8	RVT-GII	22	13	10	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dec3b154f0a04d044ef216223787cd174a4e5a682e37ce910143b8f6b59993cf	RVT-GII	22	5	4	4	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
581f76527a6c60ee6354b9d6646558c9df59939712cb311b040c74f6686e8c85	RVT-DGRs	22	1	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
561c0964712e5338f9ec972b213b313f76faeccaca6764af8b240becba25d615	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
62ea60f1b875fc8ec0f48b98a78831f7aabad5b0e3d5a0ac9347e70ea4163c48	other	22	1	1	2	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a954f9053ca3874a9dd431b10cb028489f14dee0709c98737e7a815cf8c72824	other	22	2	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
572fadb11038e7aa6cbcfa97f3780845b9f489babf0dd105e8b32446c979e684	RVT-GII	22	2	1	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9cb1be55ede11444b5b68517aebf7756a2ded0d57746f422418d8122fdc9fbf3	Retron	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
56f729f7d122980717d0cc8cdfcaac681785f7a9868ff0f048a75e4ee2c6038d	RVT-GII	22	2	2	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
567e63fff7f20ebbc1b76ec0e5545178c93b05301b543d435b62b58031ce55f8	Retron	22	8	8	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ddfba31b7af0c2d4b1ff8cf9d125a1b609cbc82d217d7922fe2a44c902196378	RVT-DGRs	22	1	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5638ed342bf79f4f2187aede2904c3d25a8431edd578c70cd3f45aac65d6fb8c	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
63d14ef8975dccbaaa29a3f8537d2d16c28f189cfa1fddcdc4bec50a36b1120a	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
60031f621f0b85739f0ab01ecc5296fa04ac943297681e0e17a6c2df44aa6f3f	RVT-GII	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
229b2966368a2fb4dca311a7045357982ab64eec0d509845b5b75d57961e2849	RVT-UG17	22	2	1	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1fdb07a1de742557913ca8277520338645633691e419ad5169f948c387675960	RVT-GII	22	1	1	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
227374bc77df48a43d522489157705c943f1ee0f1e27a01576b2cf4aedd61834	Retron	22	3	2	3	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a57c2e65e1d8908820d470b5bb6f3892a4d634f52f7604e6b05c3d0122a03f3c	other	22	9	7	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5f5ac3ca52e8819c388fda7c962058e5732a9410d01e088989ef5f900122c9fd	Retron	22	2	2	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fb0bed98fb977190c136f015abfd1e65a409fe49d8a1407b1f9547baddb84c68	RVT-GII	22	1	1	2	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a0a60ddaaf9834f8e94380856979e5fdae665a99f88fe85ebaadc508142e5f5b	Retron	22	2	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e09ecdde07a0aba8222c4d43707f2202c8a9f965bf7ba6c9a5053d4078bfbf1a	RVT-UG3	22	1	1	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5ed13dec8b3c0cb2ff0177037e2c5af1bb8a1385cf4567633c7147df308ac138	RVT-GII	22	4	2	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5eb1b5b522a89c449b151d202c30af0be3a8b825002485845d281f721e42cdb9	RVT-GII	22	2	1	3	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
05b3684de22a1ba584168e0300ae795fed74dbb3601064fc58915d0cee0e292c	RVT-GII	22	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a16c55f5e51ad5e73eefe7beb3043a7c563a6857a09d8a93a7c8c3cf067191ef	RVT-GII	22	5	4	3	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
062364850a55b6eae0596a9deda8fe07002b12a9cd222d6281daf05c47be8977	Retron	22	1	1	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a1cf04ace36c5235a30e70ca93e8d98a1a481570ba82fa5bfba22ef7bfe2c30c	RVT-GII	22	6	6	4	23	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5d86acd243b8232a804f5e5956b701f4de8fb6f6a2bae670cae0947d079c6d1f	RVT-GII	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1ff39f38ce687adb0fbe00dc955149d213f1dc62f2e511f2cdf8e072d0c26c3a	RVT-GII	22	3	1	2	40	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
616792b2c9e8e32c6a2a282c87157fe3f926310a3633594b12b76e2a9d3d4e1e	other	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5d4f6b7b9338f5ae56e26475d79aead66b24c6cc4044dde48d56283c8ccc7bb6	RVT-GII	22	2	1	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a2c0bfefbdf398527512854610335c6bb0a4af2bc4a469c28568d62624b8c4f0	Retron	22	2	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a2f956403dfdde33bcdd4d9513cfe297622a4a1afb3402f9ab05c9fd5835e7e0	RVT-UG2	22	3	2	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5beafda1eb33ca48aa68b4f360989eae276f10a58c7ec5864ffa9a3b0aa2287b	Retron	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5b096bbcb6d47aac4d67c06b8b32caa36e467f150db2db55b0fd6fc385a77ea3	RVT-GII	22	5	5	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
06a0416598f95ddfd654ba5ad1ef32013bf031ec9bc70116cf6a0f450f1cd6c6	RVT-DGRs	22	9	2	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a531ad33ee99d1e26f311147041092d2e419974a2bf215d460aa3f8884764f5b	Retron	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9e11528680b9976965373d4dc8966cf3136c3469dcfc224b2bc076eaa0f63afc	RVT-GII	22	4	3	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ab3daab0b91a4c75ee58fa15d8d477b074be1cc5d5f5eee31cdbd846da4480e2	Retron	22	2	2	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
63fb36a61bc6333a8cbdba9152d994bda6c89818909d9e2a82109ed7f96d3a6b	RVT-GII	22	8	2	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ab8fd56d5ee8bd82b750c86be825dcd7a2be362b3f77e7071cd1c153445dc1a1	RVT-GII	22	5	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f672c1a065d0a6f2453b3c5e39f3f3551b83bf3044dd7060e605e11af7d415a	RVT-GII	22	3	1	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
523c43ad7bb834a73f791be6ac45dd4b737785d9e1d10eca678071e7b950ca8a	RVT-GII	22	4	2	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
99db49db0dd77ec938c5468771d5ccbde43acdf438d370778734eaf9a4f00d26	RVT-GII	22	5	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b038553106dca431974bb0e9e83e27751b057a00cca05c8adedf06f40910d427	RVT-AbiP2	22	3	1	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
51a69855ac57ebb272287c2b68a6385accf09fba6d107b3017bfa249f5a33ee0	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5132f6332ddb973cf9280fa46cf8b9eeb0bc6f3476273bbe1ee1ab3b4ee26c82	RVT-GII	22	1	1	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
09473bf160d50e25ca8d4826f75d1983cf206ab076d39824973f1f44b8f41035	Retron	22	4	4	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
261b8b032c0a8167bc9b71ddfbcafff77d1110aed7c5fa5403eb663784ec7867	RVT-DGRs	22	4	2	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f76cb6d6eb478872ad236943536a7058673942f042a4402aabc4e19e87a02af1	RVT-GII	22	2	1	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
502a4fbff534e9bed2c3a002e4084a395be9220a3ac0727a711a31db17158198	Retron	22	3	3	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b1adc90e7895d10d2d6efe731c0a638f8e3b2d4cee5ab3066e8142d0dc215de0	RVT-GII	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
1ecaca05b0bb83bb199652691fdfd261244295542aa660cc0f274d7fbeefe5e1	RVT-GII	22	2	2	2	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ee79053cd95231188f1d8657abde1ce696cadc09d89bd9d5db0c4413268f31d1	RVT-GII	22	1	1	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b200b5743d1f3199c2633d843d93083b158f231fa7a8da25785e0c8a8042adeb	RVT-GII	22	5	3	3	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
4f0812f12e87bb030d54290b3a2f86069e6d2a8dd09bfc7e8312e85ed5963db3	other	22	2	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
098a2c5394c5cf4fecc735d602622da28caba524c2840e102be852b03c0aa05c	RVT-GII	22	1	1	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b265b3e94197c856d619a7d1c47edca13f6142cc9d38b0b734c35719857a5d0c	other	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b28544e001ca7dc0a6a68f2b0d47e11d748ee0e16537bf5fa0168ff626ab54f5	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e2cb32e8ff83839e2037d300d1e5ebf3ad6eadd25a1349ec09c680281ad92861	Retron	22	4	4	3	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
66f153006629b26a98b8579369809d2acb15940be81e603f11a1a1a077a16669	RVT-GII	22	3	2	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f71af173918a4115247e55aa867d2b9953b31c17b635f8075a23d2be09acb581	Retron	22	2	2	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
e2efbe79c2936337516f55e093cba06c432f8ae756c63975ed1eaa6a53c2b388	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
b36f0c8fa88149167603891e89942a53469480e301da768b19c78a4ecd455781	RVT-GII	22	2	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
14fa4c7f13b72b26289ce7b4952fa93d6e613cdc2a0472630ef667c7eec4a32e	RVT-UG2	22	3	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
14f43c07dc274e19ee0a1d64c26fa80862558e438d975fba2bf015a0721fd4bf	RVT-GII	22	3	1	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
24953d961b6a6c617baa4fea33c6b675a43c2f3c9546e84cd4e9176d4345bdf5	Retron	22	2	2	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
539ab88a111a671550ce2a8c1ecd075ed7dbeee3362e2ec17be9e90e5c21d8a5	RVT-GII	22	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
23fb1495e96331b3885d564263e8468d91ee73e41278d2027d577bd78d874d17	Retron	22	13	10	4	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9a8053f262cc3e6970266c90fffd010854c061e77f42c2677032036d02fd8e0d	other	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dd9b5a2ebdba06f593c367357d9c993c4ee351f3aeca5c713153e360a0c8cff2	other	22	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
245123c58f67674734ef89c4659fe779c696c02e5eadaa9e58862470efeee9bb	RVT-GII	22	5	4	3	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ac38b4b741e5ad675e7f7c900af9c9c394decce4cf67461d50db2fdc2a8e7656	RVT-UG2	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ad0cadeb44e5a5dbc9b601a87dd34c6303cc1bf851dfc74b6b10943e81007ef2	RVT-AbiP2	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
541c0f4c28ba460a8753c8fd67d87f9d190f9ab83b0d86f1ca259885a83b71a4	RVT-DGRs	22	3	3	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
adac487da508767b3b56f30a73eb322ee8722fd02d8a5842ff3a94d14df847ce	RVT-GII	22	3	3	2	29	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9a4aca89307ee0a7b1018bcccebfbe318b1d6c05fac28e9d1acb8e29ffa26842	RVT-GII	22	2	2	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
a056120b5c64eb599dbda0482d874f716560cd72b9156a7ae1cdf582e8e5fe7e	RVT-GII	22	2	1	2	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
99fbf6c6d1cc6a9447e506b96010a4fa506f4322acd56d531f4c47cacb67222e	RVT-DGRs	22	4	3	4	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
5279b372be5cb0af9378264f4123faacdb22e2b628d8be1b336babb10a6fbd24	RVT-GII	22	1	1	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
53231b69f61af96ab28d3e3ee49ec0048ec15eb94e1059099e4030451bb694ed	RVT-GII	22	2	2	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
9a1c5a2b6733ba7bf24bc2f7ad4934fb4c1b33188c1aca1fd371094950b4d27e	Retron	22	4	3	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
256b47da7edab3d34e853859043ace226a97bd9edc0d157e1ecfca7c345ec12a	RVT-GII	22	5	2	2	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
52c2b2f2a0dc96579159c1c5f44f678a548effa1ca954680be5b11068ac1ba76	RVT-GII	22	1	1	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f7dea5f6acaa4d27d6fe22817cbc90d1aeef51d830945ffd6aa2cf23ee7cc84c	RVT-GII	22	1	1	1	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
dcc6f3ec5781dbc32bf28eef15e19b950879f3d6a065f37099ed7035b4c060ec	RVT-DGRs	22	7	5	2	22	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
af70f726e3df5856bed308fad3ca9c652022adce09db64753fa2621bdfdfb56f	RVT-DGRs	22	2	1	2	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
14d060e494542a4510e381b8e62167c5c25550ae4f881907c1270e6ffd97b448	RVT-GII	21	1	1	2	18	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fc34ad3bc8cda242957330d260a0d53e4587226e764debf24c9cb5a80998d81f	RVT-DGRs	21	9	5	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
11154ae9806d9a8282da87f8a36cdb97d3b9a6ec5068a76daf78544bc176f097	RVT-GII	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fb4615257ee791acf2727217e36d26f0b9087b5258898de409e4979d82aee592	other	21	2	2	3	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ff8eea9d7d8f31dd773ce6a3deeca728d33e4d9c3947ca5f18c4cf81a541af65	Retron	21	3	2	1	24	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fc7138918a4f7a924f8a93e2c94e94dafa73800daf9b7d9862f806e503ffbb6c	Retron	21	2	1	3	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fbbd968d6005942734d261c7716e7eb975887e4417bea4105434869478059a14	Retron	21	1	1	1	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ebfc77dc0fa075594296fa35fd924b7111433d7ad6523c3e6d73cb20be4ec7de	Retron	21	9	6	3	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
fb9470aaa68c7be8d9fc680eeba8486e4aea7bd984e0d4b8ea209f520bd83e8c	RVT-GII	21	2	1	3	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
053fdd53d3b3574e40ec9aaf9677e55591d52fab214ca51933c2b2052f882a93	Retron	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
09f9c401a14a2c1aa09f536cc6296ecf3b1922f3af83b054c17a89b000828426	RVT-GII	21	4	3	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ec3396284dfbfe222aa2339e6cf55b7c272e641f9b309a46a3823672d5ee782e	Retron	21	3	2	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
072ec5677cd681103fdc961aad48f40b1a5da1797eabfa4437dd028666f7f069	RVT-GII	21	12	9	4	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
12def0af72520cde56aac7ff5133c159c73c43d87ade800687d77d08b93ec645	Retron	21	3	3	4	14	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0a1070687aa9eaff6b56e2ce13fc72a23a51b19321e3f558bc3e490495de4aae	RVT-GII	21	1	1	2	12	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0a12fd1e79489c73839cd9b59751e10d5543c372017fc141b8dc0aa27252972c	RVT-GII	21	10	7	4	49	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0a215d39ceecef0a7e991cd677ab52c68360251c0ccd5b8fbceb3dd378ec48ab	RVT-GII	21	3	1	3	13	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ef117b130f598a7aafb3c968203ab350c45774646628a71eae79cc555759cd08	Retron	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
08ca5657476093434cb10262bcbf3aa78b3db270d05782d97c2126b394b60620	RVT-GII	21	1	1	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
ee93bec22754b212198f8b6bfe976e37ba1478f13e6eebc00513a1815fee0cfb	RVT-UG5	21	6	4	2	15	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f7b9c9daca93ac4b22f098aa92002a55498750577130a977d740c0c40f442d3e	Retron	21	6	4	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0bb71ceaf3833a76140820a58a12727f8f2e3e1339ac777dd695dc00eaa07390	RVT-GII	21	6	3	4	16	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
0c3af6604b66a21578757a1cb1894f8904f9e6ea61afed71002142e950832f73	RVT-GII	21	4	2	3	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
088cbb4d957824cc9271eabbe11482d089b74e749456ccdeac0476bdd9f7c14d	RVT-DGRs	21	3	3	2	21	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
f4ca76f6ed9a3b75fd7d7e2506f125efa99b15a154feadf932e25c6c1620c907	RVT-GII	21	1	1	2	19	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
02e8b1ec411ea93869ac8f36dbdde2033cc24bd3f11f77e9a75474376dbd343a	RVT-GII	21	3	2	2	20	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
13b5c8db557b6608534abc74b15865089a23caff7d79e80364ad88eb94eeef68	RVT-AbiP2	21	2	2	2	17	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
063d4b27b73d8f3118d8ff02dadab43e7ba16617b6a82c2582fb9edef74edbbf	RVT-GII	21	4	2	2	11	exact RT sequences	each exact RT occurring in >=20 genomes, one per row
