rt50	loci	exact_rt	rt90	loci_per_rt90	genomes	species	genera	phyla	sources	type_labels	type_label_modal	cm_models	matched_local	matched_t1	unmatched_adequate	unmatched_limited	unusable	rt90_pos_pool	rt90_matched_s12	rt90_unmatched_s12	rt90_unmatched_s3	rt90_unmatched_any	padloc_xii_loci	any_matched	POS_FEASIBLE	MIXED	DENOVO_FEASIBLE_S12	DENOVO_FEASIBLE_S3
fc8eee2049bfecb55f29b38fc47659b5d8e7a08b4c9ecb1e1a8684550b18f18c	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	I-C	I-C		0	0	2	0	0	0	0	0	1	1	0.0	False	False	False	False	False
34524ae7ac05dacbabc5a86b2820e23adb335c5a29e97ec653346317c07c2fda	2	1	1	2.0	2	1	1	1	ncbi_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
003923edcc08d70acfa692f122302acaf794ca42fb5eb550c55510f912be8fb7	2	2	1	2.0	2	2	2	2	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
e123ffcdd027cd22a0e39df1da638a1f04f670c62d9b619ed5523a778d1892da	2	2	2	1.0	2	2	1	1	ncbi_bacteria|gem	VI	VI		0	0	2	0	0	0	0	2	0	2	0.0	False	False	False	False	False
3d87b4cf476a8bec7143b7f4cf4e1d81ff9836468bdccaa2a987b4b455b066e6	2	2	2	1.0	2	2	2	2	gtdb_bacteria|ncbi_bacteria	XIII|UNLABELLED	UNLABELLED		0	0	1	1	0	0	0	1	0	1	0.0	False	False	False	False	False
ac2288927e0e86864dff7b2a1c25dee2b9ee4d7915148ffdcef3d434bd86196c	2	2	2	1.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	0	1	1	0	0	0	0	0	0	1	0.0	True	False	False	False	False
5e9ebaac6099f84e178b27fbc8eca3d8320c67cab6608fe46edb9ada4ca411ae	2	2	2	1.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
286aa3b5d4dd1cceb46f87e75c9e49bb10a51cbc217b064ca998e604ab2b0254	2	1	1	2.0	2	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
55d136ad4c249e57a01e077431a3708476046d6c11b54859757023759b782470	2	1	1	2.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	TypeIIIA2	0	2	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
8659f848e4f79180b9731240d19176f81f61a2eab111015104ed5cd13cd034e5	2	1	1	2.0	2	1	1	1	mgnify_human_gut	I-B	I-B		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
0545244178eabbc73850efe0c6fd06e3a65009869eb1f6c0baf4655cc1c9d8cc	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	VI	VI		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
7bf1056fb016eceb26776080bb0ec07c47097d216038929fe289f34bc1ae208c	2	2	2	1.0	2	2	2	2	ncbi_bacteria|mgnify_marine	X	X		0	0	2	0	0	0	0	2	0	2	0.0	False	False	False	False	False
5738594f485360c55581dc6a45f51c9d9704affda1649773cdacb3bbf29ceadd	2	1	1	2.0	2	2	2	1	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
c5a836332ac7b9e216a4165fc97e227fe832274a3ed1ecf7d4a4c208dfeef20d	2	2	2	1.0	2	2	2	1	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
f19ff2fb5df24243847a9403eeaa31a45e85e7a5edc50b7ba91ae033e6daa307	2	1	1	2.0	2	2	1	1	gtdb_bacteria|ncbi_bacteria	IV	IV		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
63249435cb7e02037bc44fa1b22a7ad096ad6595a2c55ec55d2866fff954afb5	2	2	2	1.0	2	2	2	2	gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
f368dea6b59dad839c5798ebf8a3b0ede1bb2a43e121dc4799b84db144c5b63b	2	2	1	2.0	2	2	2	2	mgnify_human_gut|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	1	0	0	0	0	0	1	0.0	False	False	False	False	False
4f887c08c6291fc4e6cfc21e6f649ee547568682ad49d26b406ad7865e55cf19	2	1	1	2.0	2	1	2	2	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
858ff5c72224a773189f1d1b15c0fded5cc6cc54b755b79a33aaf634e647d265	2	2	2	1.0	2	2	2	1	ncbi_archaea|gtdb_archaea	XIII|UNLABELLED	UNLABELLED	TypeXIIIB_Ne144	0	2	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
4540931504a98b162d87594f8a71614c998ec2320d679bf8bb4d16116df4fce4	2	2	2	1.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
66f926053302923b96a644417a94516ff038458806625a782ecf37204e1e03d5	2	1	1	2.0	2	1	1	1	mgnify_human_gut	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
d787f540cbb1ae479dbcc677b5c7f82d6f8b22cfe46190ca079e8da624e8db67	2	2	1	2.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
5a7a787ca644bb49e25228a785ffcc71726b1be656300b93c933147362b66289	2	2	2	1.0	2	2	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
c76d84e2fa3b4b9452c79bfdefae2323c99881a3861ffaaf46a478b8ecbdc448	2	1	1	2.0	2	1	1	1	gtdb_bacteria|mgnify_soil	VII-A1	VII-A1		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
80db4cf2a2de44566bc88718b64345fe209970b1f5ee425ff9be37495188c6c9	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIB1	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
3654c4387ba32103b89e7149b5963776af1faf1a72c81067e70e49ba91644120	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	XII	XII		0	0	2	0	0	0	0	0	1	1	0.0	False	False	False	False	False
f5c94d54fd4e185d8f6abb5d5d79547e93e316a1894d0b6800e349f5d40bcacd	2	1	1	2.0	2	1	2	2	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
79c860dc55f265ece96326e2eabd44db4198ff5a6f5c79130c46a992c0fc6822	2	1	1	2.0	2	1	2	2	mgnify_human_gut|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
b5440ff56af5b38ce61028cf2b17ee60d65a8db06029dc22d598b1c951bf5856	2	1	1	2.0	2	1	1	1	gem	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
2acbd4366999474d5b67271be7a1a7458f82520f4feb7ade1eb9b923e746c5c0	2	1	1	2.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
80f698db794eae18d094c1ae73fd9427eaf9171704d0ed6b27be2748072b1f00	2	1	1	2.0	2	2	2	1	gem|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
ccc5fecf820844ffe2253a857fffcec9ec9491dcdad0649100d214680d6a87a0	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	I-B	I-B	TypeIB1	0	2	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
c433bf1b8817ff3470323c129d092719f4d369bccb55a976e061d0d7b8ba8e40	2	1	1	2.0	2	2	2	1	gem|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
86cb8f456ffb3fe0137a646aac336f927efe474e0c3c78152a4ff1aa9cf9a208	2	2	2	1.0	2	2	2	2	gtdb_bacteria	I-C	I-C		0	0	2	0	0	0	0	0	2	2	2.0	False	False	False	False	False
08dd12ab7b5322396ded5234c3a2cce9b4bc1402055215db260ae39846b0c3a3	2	2	2	1.0	2	2	2	1	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
4d0cf17ea5095600695e478bba101658e9d93b8189e98ee7d431d0c876b5e1ac	2	1	1	2.0	2	2	2	2	ncbi_bacteria|mgnify_soil	II-A	II-A	TypeIA_IIAI	0	2	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
e55280531f11dbec2784e28e622c57c89c9e90273ea2d9e28fad447221f18549	2	2	2	1.0	2	2	2	1	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIC1_IC2	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
6df537441e5255c019c40f1c60e1c91c207e9f2afd629a8e284f9ae50217dd06	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
7047f5ae65887879c78a451f1690bae04862c60e99bc25468a6dbc16681ccaa1	2	2	2	1.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
4d4d4b63bb86b6f850998a58e81ebdcb919f55ef448d62d0e650923da20a7fcb	2	2	1	2.0	2	2	2	1	ncbi_bacteria	XII|I-C	I-C		0	0	1	1	0	0	0	0	1	1	0.0	False	False	False	False	False
ade2f2b7a22b22476950ee5c4f71982bb5a998c52651df3e2cbb947b2f92141c	2	2	2	1.0	2	2	2	1	ncbi_bacteria	XI	XI		0	0	2	0	0	0	0	0	2	2	0.0	False	False	False	False	False
c95e8a98b630b401879ac072edda9b3f5c8c411cb22f40b643d1f0cf9468ba8f	2	1	1	2.0	2	1	1	1	mgnify_soil|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
86ae8fcbcb61edf3aad98113d9dcf446a4e790de6832eb6c9866ba59cfca3917	2	2	1	2.0	2	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
013f89823bba720d8d16c1f6c9f7a3b47d484b81e1d9544a0b576e22c642c966	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	XII	XII		0	0	2	0	0	0	0	0	1	1	2.0	False	False	False	False	False
d608630ad6069e8350be1c97ef772004a52f7cd27845ebd73121a3af2ac86449	2	2	2	1.0	2	2	2	2	gtdb_bacteria|gem	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
e2894eacdaf26d624b17b8435647a09eeb6ddb4db96059be4afa39cab6c63f62	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
f467fd848510cb0d12b57e603e41d2fd1b545b5f388590e52f88ee03960da259	2	2	1	2.0	2	1	1	1	gem	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
749d071fbbbffec6a2c9707c2a35e1ab2e8dc491b8f7acbc685e2e2bbebb3264	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
328cb9227d3aa0ed36a392ea598664cc879c72360a92b992f95e0f9505cb19d0	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	II-A	II-A		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
0fb4582b686ef2eb12eabb6849f2b931a3ef8bdd52510b468ee734136ce145d3	2	2	1	2.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED	Ec107_like	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
2b8f1d629ae624645aca2976f7b73d485e0131096a56b4762f7e066c3bbefc95	2	2	2	1.0	2	2	2	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
97d7d614b3f35483704717cffa23048c1dedfa6b825a5d888d38c937b0a5f330	2	2	1	2.0	2	2	2	2	mgnify_human_gut	III-A	III-A		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
ea0713ff903b2f6602ce3cbd5f06d56cb2c27bc712ceb948778350e76a70e2a6	2	1	1	2.0	2	1	2	2	gtdb_bacteria|mgnify_marine	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
20fbbcece0432424a403ea877a7ba3b54c88772b7189a6a92aa4a8ab7e3dd2a1	2	2	2	1.0	2	2	2	1	ncbi_bacteria	VI	VI		0	0	2	0	0	0	0	2	0	2	0.0	False	False	False	False	False
857b934f80c4eaa0e646added77dd50ea435ed6794c9a4e1946ecdd1c398a820	2	1	1	2.0	2	2	1	1	ncbi_bacteria|mgnify_soil	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
39039c27a662de80582b27d79fd938fdb69ef200fc2df96567075480dbbccdb7	2	1	1	2.0	2	1	1	1	ncbi_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
0fa32c1b902047ce671aee859eb49d9f7ad92af995708f266f0ea2b92edc38fb	2	2	2	1.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	0	1	1	0	0	0	0	0	0	1	0.0	True	False	False	False	False
798d03c1e1cff94dfde20c7cdf96007765ea7d815f9b120e6fdd39a3c177ec36	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	XII	XII		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
fe49ddf62f05169f37fe41d8caac01d9474e208061267412cacb5d90683ee85f	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
80e283d66f94b5b94f9a8664572919538b493316d14153685ab3f1d40ab71594	2	2	1	2.0	1	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
97561673f0e61dffa4e3cc25908ab4d6c3939e5d9f0fbbcc2b730f4e7e3f7952	2	2	1	2.0	2	1	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
1682c586ff6209582b284532918f8583cc3911b1908061fff368657e97aecf19	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
680694e4a5c0b0b3ea07070c6dc48b65443dc7d6fb673c4beda59d159e1462d7	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
2390420812d0a496376325bd2033632d225cc649c0de7b7a3f52f28b83169045	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_archaea	II-A	II-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
3b25cdf74609c02992f7ec57006ad475a4d30698ecfb6db339eec2bcc703f2fb	2	1	1	2.0	2	2	1	1	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
c861fda9cb763627e246d32e1312c17b34f02604b7492d46caeadc4ad4a60f31	2	2	2	1.0	2	2	1	1	gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
1a7319087e752fabf689a7c85126bf6d3e464baa01e75c4ce6d683be09e3f371	2	1	1	2.0	2	2	2	2	ncbi_bacteria|mgnify_soil	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
c81580e363a9fd743232059c236a849df7f19a28116f092ef180328295dee97d	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED	TypeIIIA3	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
80a6ec44d2b933e39c0d942cd674437e7eeeddec8e63d433666e78a903e3e385	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	I-C	I-C	TypeIC1_IC2	2	0	0	0	0	1	0	0	0	0	0.0	True	False	False	False	False
0f30519fd62bce6db4380df16e48906c0752e48bf4d73d5b55f7854c166c9890	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	I-C	I-C		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
dea0b9abcef38172a889874f55862daca067219fceefa5bc01d30e0a2b55f2f5	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
a26cc3a529bd0d58fd798f635dcd8842f90c60926de8ed3f4f37720ff2134f3e	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	VI	VI		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
712fef235a237d1c16c4fa626d3c0736ebfe3ed5b4051e03470dcba9240a7df4	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	I-C	I-C	TypeIC1_IC2	2	0	0	0	0	1	0	0	0	0	0.0	True	False	False	False	False
ed0b8b47bb77db94c7dd5c060c54dec1e793bc16afb1e488ab3d7073971f1a36	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	II-A	II-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
386996c75e266294790a5029de7431d9b79ec764aa875b428c074ad3b4f813d8	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	I-B	I-B		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
367f8133cc9085e102e8570f32183f2a38de9b4e8394ba028c17f504ae657276	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
3356437f5f25cee5be376a07f69a790d55ff52c58e817211ed797cc015f1244f	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
1ebef674d22315033e47686e3e0efe3eb45a4d96d7fa2ec299106ebb62d19e1a	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	XI	XI		0	0	2	0	0	0	0	0	1	1	0.0	False	False	False	False	False
4793303ec0380e779113e6913d2548fe84358738aa8a885be8a26eaf030f5ed0	2	2	1	2.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
2e779ac7f373895ea23fed037bfd83e2201253de02d74dce64beca34c61f34b9	2	2	2	1.0	2	2	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	1	0	0	0	0	0	1	0.0	False	False	False	False	False
2f47a80fd64f1bb900e6ed56b468806a0f31c4e2e6be6867d6d3db45da32ace2	2	2	1	2.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
195837ee166049598606519748678d0c399bcfe9086ab7c32e989041ff1e5367	2	2	2	1.0	2	2	2	1	ncbi_bacteria|gem	XI	XI		0	0	2	0	0	0	0	0	2	2	0.0	False	False	False	False	False
fac2311cf43bc708ed2a2025960570eace0fa5275c0a0f18fcc473b666bb9791	2	2	2	1.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
75b12c0416f57899581cdb1c73ad56caa5fb6a24b8829a85180d08c86edd20be	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	XI	XI		0	0	2	0	0	0	0	0	1	1	0.0	False	False	False	False	False
af8e82de591d74c1d0ed89adbf2138c7e400f0b9df683a3816547b00196ff009	2	2	2	1.0	2	2	2	2	mgnify_human_gut|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	1	1	0	0	0	0	0	1	0.0	False	False	False	False	False
faae46cc3e1daf6ea3b9ce019b8d251e272a5977e8a803a97d6687a519bbdd15	2	1	1	2.0	2	1	2	2	gtdb_bacteria|mgnify_soil	VI	VI		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
ded66c5758d97d1ec0fc3dd2d39ef6e620cd543ce2da84350a35b288e0b8030b	2	2	2	1.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
7bbdf023ca45096a3a5146b1289e5e50a628b4922fee6055332b02bbdcbe13e9	2	2	2	1.0	2	2	1	2	ncbi_bacteria	III-A	III-A		0	0	2	0	0	0	0	2	0	2	0.0	False	False	False	False	False
b656f2c223a92422798667461223d9bcc3062e5fdc5f888eb41fda425511175e	2	2	1	2.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
12cdeb667564bf95ee71fb5a901b1d5519407003571e695e685e1821e0e92025	2	1	1	2.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
9e506be733a895de5e4f0e0fd8c8ebda845d6635c9b55485185b82643545b7ba	2	2	1	2.0	2	1	2	2	gtdb_bacteria	I-C	I-C		0	0	2	0	0	0	0	0	1	1	0.0	False	False	False	False	False
f0aa2b87d1e65bd0512c051810c7e3797bfb96b707a36ee3ca373bb470de60fa	2	2	2	1.0	2	2	2	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	1	1	0	0	0	0	0	1	0.0	False	False	False	False	False
5fb07297ce56dbbe67a53b2356bc8c8fd173bf54a5b39cfd0bc323ad9f2de6e7	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
bc52b8687794c669624f8f06e0d5128c9f24e1f0eec36669091912483b45d60c	2	1	1	2.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
24b113f1e1755d8728d2a1da0bb45cc93cb2a897a388e770a2eda3bfa6ad1be7	2	2	2	1.0	2	1	1	1	mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
e7335fae9d339c60a224d0e9cc78dabab5b192480c2b4f1aeb19f2fd0b9aece9	2	1	1	2.0	2	1	1	1	gtdb_bacteria|mgnify_marine	VI	VI		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
8bcac0f56131bdfa953444a6d961b42717798f89c7ec2876ca1b6794a38e51e8	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	I-C	I-C	TypeIC1_IC2	2	0	0	0	0	1	0	0	0	0	0.0	True	False	False	False	False
1fcdb53e90debece63e02232e3b21e4bb54f9f2f92d7ae0d35c2f2baafd45db9	2	1	1	2.0	2	1	2	2	mgnify_marine|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
4d3837e8c44a77b4f6eb13b50d9b8d35912714618d8b7e86926afc59609aa4bc	2	1	1	2.0	2	2	2	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
86e60bc33d26b3ec9bbd7764f24238d2f2a357ec4ad18302c58965caba14143e	2	2	2	1.0	2	2	2	1	ncbi_bacteria	UNLABELLED	UNLABELLED	OutgroupB	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
72bf3b8ae6ea8bd8facacee4bed0c0c7a9c6e5c0d1f1c36054fd4850d206c524	2	2	2	1.0	2	2	1	2	ncbi_bacteria|mgnify_human_gut	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	2	0.0	False	False	False	False	False
801fb2106d6f4a8c39c5857d22a8993a77b69468170db7d71e6ea562d9bb1408	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIIIA3	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
9fc9075895dfef6297c809009c2a5f1d342b8086348b33ada2bed11a2833228f	2	1	1	2.0	2	1	2	2	mgnify_marine|gtdb_bacteria	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
e3f8ef10e9236cf699b2b131357410ad352d0206f8f22f596c9155aed722aa14	2	1	1	2.0	2	1	1	1	ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
1adf6d7464a8f294848627d306e9d1de81735353977d772e8a58fd533486915f	2	1	1	2.0	2	2	1	2	gtdb_bacteria|ncbi_bacteria	UNLABELLED	UNLABELLED		0	0	2	0	0	0	0	0	0	1	0.0	False	False	False	False	False
20fcf6ce0c6c145c66f41de9edd63629a7a2865fb116caddd635f63521b31230	2	1	1	2.0	2	1	1	1	gtdb_bacteria|mgnify_soil	VI	VI		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
4d96cfd9bedd7877af50c15394b5217a6b7d85e11f01c440d91340dad6da2e08	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	OutgroupA	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
c5a94e2150a8c26674a005d28865ceecc6a35a1799c581adb05ddee3538d4e37	2	1	1	2.0	2	2	2	1	ncbi_bacteria	III-A	III-A		0	0	2	0	0	0	0	1	0	1	0.0	False	False	False	False	False
c17b68950bc76b3dc98271d894bb2e049251d7fa0e4d17a62391ef0e2d2d32da	2	1	1	2.0	2	2	2	2	ncbi_bacteria|mgnify_soil	UNLABELLED	UNLABELLED		0	0	0	2	0	0	0	0	0	0	0.0	False	False	False	False	False
2edb0098c6c9be665a74e3fcb767e6a63f8b0f40ad870ba8b943a57c70be57be	2	1	1	2.0	2	2	2	1	ncbi_bacteria	I-C	I-C	TypeIC1_IC2	2	0	0	0	0	1	0	0	0	0	0.0	True	False	False	False	False
9789ee911e8c42cfe96ad1dcc85d8862c4b8188821d3ae8346403bb42599bacb	2	1	1	2.0	2	2	1	2	ncbi_bacteria|gtdb_bacteria	UNLABELLED	UNLABELLED	TypeIB2	2	0	0	0	0	0	0	0	0	0	0.0	True	False	False	False	False
