source_file	population	system_types_raw	type_set_normalised	n_tokens	multilabel	n_records
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG16/RVT-UG19/RVT-UG26"]	RVT-UG16/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG16/RVT-UG20/RVT-UG7"]	RVT-UG16/RVT-UG20/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-CRISPR"]	RVT-CRISPR/RVT-UG17	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG17	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-DGRs/RVT-UG26"]	RVT-DGRs/RVT-UG17/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-DGRs/RVT-UG5"]	RVT-DGRs/RVT-UG17/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-G2L"]	RVT-G2L/RVT-UG17	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-G2L/RVT-GII"]	RVT-G2L/RVT-GII/RVT-UG17	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-G2Lb/RVT-UG7"]	RVT-G2Lb/RVT-UG17/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-GII"]	RVT-GII/RVT-UG17	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-GII/RVT-DGRs"]	RVT-DGRs/RVT-GII/RVT-UG17	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-GII/RVT-UG18"]	RVT-GII/RVT-UG17/RVT-UG18	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-GII/RVT-UG20"]	RVT-GII/RVT-UG17/RVT-UG20	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG10/RVT-UG3"]	RVT-UG10/RVT-UG17/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG11/RVT-DGRs"]	RVT-DGRs/RVT-UG11/RVT-UG17	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG11/RVT-UG25"]	RVT-UG11/RVT-UG17/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG19/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG19/RVT-UG26"]	RVT-UG17/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG19/RVT-UG7"]	RVT-UG17/RVT-UG19/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG20"]	RVT-UG17/RVT-UG20	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG20/RVT-UG26"]	RVT-UG17/RVT-UG20/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG21/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG21	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG24/RVT-UG19"]	RVT-UG17/RVT-UG19/RVT-UG24	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-GII"]	RVT-GII/RVT-UG17/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-UG10"]	RVT-UG10/RVT-UG17/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-UG12"]	RVT-UG12/RVT-UG17/RVT-UG25	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-UG26"]	RVT-UG17/RVT-UG25/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG25/RVT-UG3"]	RVT-UG17/RVT-UG25/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG26"]	RVT-UG17/RVT-UG26	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG26/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG26	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG28/RVT-GII"]	RVT-GII/RVT-UG17/RVT-UG28	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG3/RVT-CRISPR"]	RVT-CRISPR/RVT-UG17/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG3/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG3	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG3/RVT-UG4"]	RVT-UG17/RVT-UG3/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG4/RVT-UG11"]	RVT-UG11/RVT-UG17/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG5/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG17/RVT-UG7/RVT-UG3"]	RVT-UG17/RVT-UG3/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG18/RVT-CRISPR"]	RVT-CRISPR/RVT-UG18	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG18/RVT-UG17/RVT-UG4"]	RVT-UG17/RVT-UG18/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG18/RVT-UG21/RVT-UG19"]	RVT-UG18/RVT-UG19/RVT-UG21	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG18/RVT-UG4/RVT-CRISPR"]	RVT-CRISPR/RVT-UG18/RVT-UG4	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG18/RVT-UG4/RVT-UG26"]	RVT-UG18/RVT-UG26/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19	2	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR/RVT-G2L4"]	RVT-CRISPR/RVT-G2L4/RVT-UG19	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG19	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR/RVT-UG2"]	RVT-CRISPR/RVT-UG19/RVT-UG2	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR/RVT-UG23"]	RVT-CRISPR/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-CRISPR/RVT-UG26"]	RVT-CRISPR/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-DGRs/RVT-CRISPR"]	RVT-CRISPR/RVT-DGRs/RVT-UG19	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG19	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-DGRs/RVT-UG23"]	RVT-DGRs/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-G2Lb/RVT-UG7"]	RVT-G2Lb/RVT-UG19/RVT-UG7	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-GII"]	RVT-GII/RVT-UG19	2	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG19	3	True	22
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-GII/RVT-DGRs"]	RVT-DGRs/RVT-GII/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-GII/RVT-UG17"]	RVT-GII/RVT-UG17/RVT-UG19	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG10/RVT-UG23"]	RVT-UG10/RVT-UG19/RVT-UG23	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG13"]	RVT-UG13/RVT-UG19	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17"]	RVT-UG17/RVT-UG19	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17/RVT-CRISPR"]	RVT-CRISPR/RVT-UG17/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17/RVT-DGRs"]	RVT-DGRs/RVT-UG17/RVT-UG19	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17/RVT-G2L4"]	RVT-G2L4/RVT-UG17/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17/RVT-GII"]	RVT-GII/RVT-UG17/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG17/RVT-UG10"]	RVT-UG10/RVT-UG17/RVT-UG19	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG2"]	RVT-UG19/RVT-UG2	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG2/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG2	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG2/RVT-GII"]	RVT-GII/RVT-UG19/RVT-UG2	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG2/RVT-UG17"]	RVT-UG17/RVT-UG19/RVT-UG2	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG20/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23"]	RVT-UG19/RVT-UG23	2	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG23	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-G2L4"]	RVT-G2L4/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-UG10"]	RVT-UG10/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-UG13"]	RVT-UG13/RVT-UG19/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-UG21"]	RVT-UG19/RVT-UG21/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-UG25"]	RVT-UG19/RVT-UG23/RVT-UG25	3	True	6
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG23/RVT-UG9"]	RVT-UG19/RVT-UG23/RVT-UG9	3	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG24/RVT-UG10"]	RVT-UG10/RVT-UG19/RVT-UG24	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG25"]	RVT-UG19/RVT-UG25	2	True	5
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG25/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG25/RVT-UG26"]	RVT-UG19/RVT-UG25/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG26"]	RVT-UG19/RVT-UG26	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG26/RVT-DGRs"]	RVT-DGRs/RVT-UG19/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG26/RVT-UG7"]	RVT-UG19/RVT-UG26/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG28b/RVT-UG23"]	RVT-UG19/RVT-UG23/RVT-UG28b	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG4/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG5/RVT-GII"]	RVT-GII/RVT-UG19/RVT-UG5	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG5/RVT-UG17"]	RVT-UG17/RVT-UG19/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG5/RVT-UG25"]	RVT-UG19/RVT-UG25/RVT-UG5	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG19/RVT-UG9/RVT-UG21"]	RVT-UG19/RVT-UG21/RVT-UG9	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-CRISPR"]	RVT-CRISPR/RVT-UG2	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG2	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-DGRs/RVT-UG25"]	RVT-DGRs/RVT-UG2/RVT-UG25	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-GII"]	RVT-GII/RVT-UG2	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-GII/RVT-CRISPR"]	RVT-CRISPR/RVT-GII/RVT-UG2	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-GII/RVT-UG28b"]	RVT-GII/RVT-UG2/RVT-UG28b	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-GII/RVT-UG7"]	RVT-GII/RVT-UG2/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-GII/RVT-UG8"]	RVT-GII/RVT-UG2/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-UG17/RVT-UG26"]	RVT-UG17/RVT-UG2/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-UG28/RVT-UG25"]	RVT-UG2/RVT-UG25/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG2/RVT-UG3/RVT-UG17"]	RVT-UG17/RVT-UG2/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-CRISPR/RVT-DGRs"]	RVT-CRISPR/RVT-DGRs/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-CRISPR/RVT-GII"]	RVT-CRISPR/RVT-GII/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-CRISPR/RVT-UG15"]	RVT-CRISPR/RVT-UG15/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-CRISPR/RVT-UG7"]	RVT-CRISPR/RVT-UG20/RVT-UG7	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs"]	RVT-DGRs/RVT-UG20	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs/RVT-G2Lb"]	RVT-DGRs/RVT-G2Lb/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs/RVT-GII"]	RVT-DGRs/RVT-GII/RVT-UG20	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs/RVT-UG11"]	RVT-DGRs/RVT-UG11/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs/RVT-UG23"]	RVT-DGRs/RVT-UG20/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-DGRs/RVT-UG28"]	RVT-DGRs/RVT-UG20/RVT-UG28	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-G2Lb"]	RVT-G2Lb/RVT-UG20	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-G2Lb/RVT-DGRs"]	RVT-DGRs/RVT-G2Lb/RVT-UG20	3	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-GII"]	RVT-GII/RVT-UG20	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-GII/RVT-UG3"]	RVT-GII/RVT-UG20/RVT-UG3	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG10/RVT-UG11"]	RVT-UG10/RVT-UG11/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG10/RVT-UG7"]	RVT-UG10/RVT-UG20/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG11"]	RVT-UG11/RVT-UG20	2	True	29
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG11/RVT-CRISPR"]	RVT-CRISPR/RVT-UG11/RVT-UG20	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG11/RVT-DGRs"]	RVT-DGRs/RVT-UG11/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG11/RVT-GII"]	RVT-GII/RVT-UG11/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG11/RVT-UG26"]	RVT-UG11/RVT-UG20/RVT-UG26	3	True	3
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG17/RVT-UG23"]	RVT-UG17/RVT-UG20/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG19"]	RVT-UG19/RVT-UG20	2	True	4
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG19/RVT-CRISPR"]	RVT-CRISPR/RVT-UG19/RVT-UG20	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG21/RVT-UG11"]	RVT-UG11/RVT-UG20/RVT-UG21	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG21/RVT-UG17"]	RVT-UG17/RVT-UG20/RVT-UG21	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG21/RVT-UG26"]	RVT-UG20/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG21/RVT-UG9"]	RVT-UG20/RVT-UG21/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG26/RVT-UG11"]	RVT-UG11/RVT-UG20/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG26/RVT-UG17"]	RVT-UG17/RVT-UG20/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG26/RVT-UG21"]	RVT-UG20/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG26/RVT-UG23"]	RVT-UG20/RVT-UG23/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG26/RVT-UG9"]	RVT-UG20/RVT-UG26/RVT-UG9	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG4/RVT-UG26"]	RVT-UG20/RVT-UG26/RVT-UG4	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG8/RVT-UG17"]	RVT-UG17/RVT-UG20/RVT-UG8	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG9"]	RVT-UG20/RVT-UG9	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG20/RVT-UG9/RVT-UG21"]	RVT-UG20/RVT-UG21/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-CRISPR/RVT-G2Lc"]	RVT-CRISPR/RVT-G2Lc/RVT-UG21	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-CRISPR/RVT-UG2"]	RVT-CRISPR/RVT-UG2/RVT-UG21	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-DGRs/RVT-UG17"]	RVT-DGRs/RVT-UG17/RVT-UG21	3	True	8
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-GII/RVT-UG22"]	RVT-GII/RVT-UG21/RVT-UG22	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-GII/RVT-UG7"]	RVT-GII/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG1"]	RVT-UG1/RVT-UG21	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG10/RVT-UG11"]	RVT-UG10/RVT-UG11/RVT-UG21	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG10/RVT-UG7"]	RVT-UG10/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG11/RVT-UG26"]	RVT-UG11/RVT-UG21/RVT-UG26	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG11/RVT-UG7"]	RVT-UG11/RVT-UG21/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG13"]	RVT-UG13/RVT-UG21	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG20"]	RVT-UG20/RVT-UG21	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG20/RVT-UG9"]	RVT-UG20/RVT-UG21/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG22/RVT-UG7"]	RVT-UG21/RVT-UG22/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG23/RVT-UG20"]	RVT-UG20/RVT-UG21/RVT-UG23	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG23/RVT-UG7"]	RVT-UG21/RVT-UG23/RVT-UG7	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG23/RVT-UG9"]	RVT-UG21/RVT-UG23/RVT-UG9	3	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG26"]	RVT-UG21/RVT-UG26	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG26/RVT-UG7"]	RVT-UG21/RVT-UG26/RVT-UG7	3	True	18
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG3"]	RVT-UG21/RVT-UG3	2	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG4/RVT-UG24"]	RVT-UG21/RVT-UG24/RVT-UG4	3	True	2
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG7"]	RVT-UG21/RVT-UG7	2	True	1
master_MULTI_merged_oriented.jsonl	POP-RT-MULTI	["RVT-UG21/RVT-UG7/RVT-CRISPR"]	RVT-CRISPR/RVT-UG21/RVT-UG7	3	True	1
